Fund Name,Date,NAV
ICICI Pru Large Cap Fund Reg (G),29-10-2019,43.18
ICICI Pru Large Cap Fund Reg (G),30-10-2019,43.41
ICICI Pru Large Cap Fund Reg (G),31-10-2019,43.42
ICICI Pru Large Cap Fund Reg (G),01-11-2019,43.48
ICICI Pru Large Cap Fund Reg (G),04-11-2019,43.68
ICICI Pru Large Cap Fund Reg (G),05-11-2019,43.55
ICICI Pru Large Cap Fund Reg (G),06-11-2019,43.76
ICICI Pru Large Cap Fund Reg (G),07-11-2019,43.86
ICICI Pru Large Cap Fund Reg (G),08-11-2019,43.54
ICICI Pru Large Cap Fund Reg (G),11-11-2019,43.57
ICICI Pru Large Cap Fund Reg (G),13-11-2019,43.25
ICICI Pru Large Cap Fund Reg (G),14-11-2019,43.38
ICICI Pru Large Cap Fund Reg (G),15-11-2019,43.46
ICICI Pru Large Cap Fund Reg (G),18-11-2019,43.51
ICICI Pru Large Cap Fund Reg (G),19-11-2019,43.66
ICICI Pru Large Cap Fund Reg (G),20-11-2019,43.75
ICICI Pru Large Cap Fund Reg (G),21-11-2019,43.49
ICICI Pru Large Cap Fund Reg (G),22-11-2019,43.39
ICICI Pru Large Cap Fund Reg (G),25-11-2019,44
ICICI Pru Large Cap Fund Reg (G),26-11-2019,43.86
ICICI Pru Large Cap Fund Reg (G),27-11-2019,44.05
ICICI Pru Large Cap Fund Reg (G),28-11-2019,44.29
ICICI Pru Large Cap Fund Reg (G),29-11-2019,43.99
ICICI Pru Large Cap Fund Reg (G),02-12-2019,43.96
ICICI Pru Large Cap Fund Reg (G),03-12-2019,43.74
ICICI Pru Large Cap Fund Reg (G),04-12-2019,43.97
ICICI Pru Large Cap Fund Reg (G),05-12-2019,43.78
ICICI Pru Large Cap Fund Reg (G),06-12-2019,43.48
ICICI Pru Large Cap Fund Reg (G),09-12-2019,43.5
ICICI Pru Large Cap Fund Reg (G),10-12-2019,43.27
ICICI Pru Large Cap Fund Reg (G),11-12-2019,43.48
ICICI Pru Large Cap Fund Reg (G),12-12-2019,43.67
ICICI Pru Large Cap Fund Reg (G),13-12-2019,44.1
ICICI Pru Large Cap Fund Reg (G),16-12-2019,43.93
ICICI Pru Large Cap Fund Reg (G),17-12-2019,44.35
ICICI Pru Large Cap Fund Reg (G),18-12-2019,44.48
ICICI Pru Large Cap Fund Reg (G),19-12-2019,44.59
ICICI Pru Large Cap Fund Reg (G),20-12-2019,44.66
ICICI Pru Large Cap Fund Reg (G),23-12-2019,44.68
ICICI Pru Large Cap Fund Reg (G),24-12-2019,44.59
ICICI Pru Large Cap Fund Reg (G),26-12-2019,44.32
ICICI Pru Large Cap Fund Reg (G),27-12-2019,44.76
ICICI Pru Large Cap Fund Reg (G),30-12-2019,44.78
ICICI Pru Large Cap Fund Reg (G),31-12-2019,44.49
ICICI Pru Large Cap Fund Reg (G),01-01-2020,44.56
ICICI Pru Large Cap Fund Reg (G),02-01-2020,44.85
ICICI Pru Large Cap Fund Reg (G),03-01-2020,44.65
ICICI Pru Large Cap Fund Reg (G),06-01-2020,43.89
ICICI Pru Large Cap Fund Reg (G),07-01-2020,44.06
ICICI Pru Large Cap Fund Reg (G),08-01-2020,43.99
ICICI Pru Large Cap Fund Reg (G),09-01-2020,44.61
ICICI Pru Large Cap Fund Reg (G),10-01-2020,44.75
ICICI Pru Large Cap Fund Reg (G),13-01-2020,45.05
ICICI Pru Large Cap Fund Reg (G),14-01-2020,45.2
ICICI Pru Large Cap Fund Reg (G),15-01-2020,45.18
ICICI Pru Large Cap Fund Reg (G),16-01-2020,45.21
ICICI Pru Large Cap Fund Reg (G),17-01-2020,45.21
ICICI Pru Large Cap Fund Reg (G),20-01-2020,44.87
ICICI Pru Large Cap Fund Reg (G),21-01-2020,44.6
ICICI Pru Large Cap Fund Reg (G),22-01-2020,44.39
ICICI Pru Large Cap Fund Reg (G),23-01-2020,44.73
ICICI Pru Large Cap Fund Reg (G),24-01-2020,45.06
ICICI Pru Large Cap Fund Reg (G),27-01-2020,44.62
ICICI Pru Large Cap Fund Reg (G),28-01-2020,44.32
ICICI Pru Large Cap Fund Reg (G),29-01-2020,44.58
ICICI Pru Large Cap Fund Reg (G),30-01-2020,44.28
ICICI Pru Large Cap Fund Reg (G),31-01-2020,43.97
ICICI Pru Large Cap Fund Reg (G),03-02-2020,42.97
ICICI Pru Large Cap Fund Reg (G),04-02-2020,43.87
ICICI Pru Large Cap Fund Reg (G),05-02-2020,44.31
ICICI Pru Large Cap Fund Reg (G),06-02-2020,44.49
ICICI Pru Large Cap Fund Reg (G),07-02-2020,44.49
ICICI Pru Large Cap Fund Reg (G),10-02-2020,44.14
ICICI Pru Large Cap Fund Reg (G),11-02-2020,44.4
ICICI Pru Large Cap Fund Reg (G),12-02-2020,44.71
ICICI Pru Large Cap Fund Reg (G),13-02-2020,44.58
ICICI Pru Large Cap Fund Reg (G),14-02-2020,44.34
ICICI Pru Large Cap Fund Reg (G),17-02-2020,44.01
ICICI Pru Large Cap Fund Reg (G),18-02-2020,43.87
ICICI Pru Large Cap Fund Reg (G),19-02-2020,44.34
ICICI Pru Large Cap Fund Reg (G),20-02-2020,44.23
ICICI Pru Large Cap Fund Reg (G),24-02-2020,43.28
ICICI Pru Large Cap Fund Reg (G),25-02-2020,43.11
ICICI Pru Large Cap Fund Reg (G),26-02-2020,42.65
ICICI Pru Large Cap Fund Reg (G),27-02-2020,42.49
ICICI Pru Large Cap Fund Reg (G),28-02-2020,41.13
ICICI Pru Large Cap Fund Reg (G),02-03-2020,40.8
ICICI Pru Large Cap Fund Reg (G),03-03-2020,41.44
ICICI Pru Large Cap Fund Reg (G),04-03-2020,41.14
ICICI Pru Large Cap Fund Reg (G),05-03-2020,41.17
ICICI Pru Large Cap Fund Reg (G),06-03-2020,40.27
ICICI Pru Large Cap Fund Reg (G),09-03-2020,38.6
ICICI Pru Large Cap Fund Reg (G),11-03-2020,38.41
ICICI Pru Large Cap Fund Reg (G),12-03-2020,35.3
ICICI Pru Large Cap Fund Reg (G),13-03-2020,36.53
ICICI Pru Large Cap Fund Reg (G),16-03-2020,34.1
ICICI Pru Large Cap Fund Reg (G),17-03-2020,33.27
ICICI Pru Large Cap Fund Reg (G),18-03-2020,31.54
ICICI Pru Large Cap Fund Reg (G),19-03-2020,30.87
ICICI Pru Large Cap Fund Reg (G),20-03-2020,32.37
ICICI Pru Large Cap Fund Reg (G),23-03-2020,28.32
ICICI Pru Large Cap Fund Reg (G),24-03-2020,28.98
ICICI Pru Large Cap Fund Reg (G),25-03-2020,30.65
ICICI Pru Large Cap Fund Reg (G),26-03-2020,31.72
ICICI Pru Large Cap Fund Reg (G),27-03-2020,31.72
ICICI Pru Large Cap Fund Reg (G),30-03-2020,30.7
ICICI Pru Large Cap Fund Reg (G),31-03-2020,31.79
ICICI Pru Large Cap Fund Reg (G),01-04-2020,30.57
ICICI Pru Large Cap Fund Reg (G),03-04-2020,30.02
ICICI Pru Large Cap Fund Reg (G),07-04-2020,32.54
ICICI Pru Large Cap Fund Reg (G),08-04-2020,32.55
ICICI Pru Large Cap Fund Reg (G),09-04-2020,33.93
ICICI Pru Large Cap Fund Reg (G),13-04-2020,33.67
ICICI Pru Large Cap Fund Reg (G),15-04-2020,33.5
ICICI Pru Large Cap Fund Reg (G),16-04-2020,33.8
ICICI Pru Large Cap Fund Reg (G),17-04-2020,34.88
ICICI Pru Large Cap Fund Reg (G),20-04-2020,34.74
ICICI Pru Large Cap Fund Reg (G),21-04-2020,33.68
ICICI Pru Large Cap Fund Reg (G),22-04-2020,34.16
ICICI Pru Large Cap Fund Reg (G),23-04-2020,34.52
ICICI Pru Large Cap Fund Reg (G),24-04-2020,33.88
ICICI Pru Large Cap Fund Reg (G),27-04-2020,34.35
ICICI Pru Large Cap Fund Reg (G),28-04-2020,34.54
ICICI Pru Large Cap Fund Reg (G),29-04-2020,35.09
ICICI Pru Large Cap Fund Reg (G),30-04-2020,36.23
ICICI Pru Large Cap Fund Reg (G),04-05-2020,34.34
ICICI Pru Large Cap Fund Reg (G),05-05-2020,34.05
ICICI Pru Large Cap Fund Reg (G),06-05-2020,34.37
ICICI Pru Large Cap Fund Reg (G),07-05-2020,34.04
ICICI Pru Large Cap Fund Reg (G),08-05-2020,34.18
ICICI Pru Large Cap Fund Reg (G),11-05-2020,34.24
ICICI Pru Large Cap Fund Reg (G),12-05-2020,34.29
ICICI Pru Large Cap Fund Reg (G),13-05-2020,34.95
ICICI Pru Large Cap Fund Reg (G),14-05-2020,34.09
ICICI Pru Large Cap Fund Reg (G),15-05-2020,34.14
ICICI Pru Large Cap Fund Reg (G),18-05-2020,32.91
ICICI Pru Large Cap Fund Reg (G),19-05-2020,33.28
ICICI Pru Large Cap Fund Reg (G),20-05-2020,33.94
ICICI Pru Large Cap Fund Reg (G),21-05-2020,34.21
ICICI Pru Large Cap Fund Reg (G),22-05-2020,33.98
ICICI Pru Large Cap Fund Reg (G),26-05-2020,34.04
ICICI Pru Large Cap Fund Reg (G),27-05-2020,34.86
ICICI Pru Large Cap Fund Reg (G),28-05-2020,35.52
ICICI Pru Large Cap Fund Reg (G),29-05-2020,35.92
ICICI Pru Large Cap Fund Reg (G),01-06-2020,36.65
ICICI Pru Large Cap Fund Reg (G),02-06-2020,37.1
ICICI Pru Large Cap Fund Reg (G),03-06-2020,37.32
ICICI Pru Large Cap Fund Reg (G),04-06-2020,37.38
ICICI Pru Large Cap Fund Reg (G),05-06-2020,37.99
ICICI Pru Large Cap Fund Reg (G),08-06-2020,38.02
ICICI Pru Large Cap Fund Reg (G),09-06-2020,37.47
ICICI Pru Large Cap Fund Reg (G),10-06-2020,37.55
ICICI Pru Large Cap Fund Reg (G),11-06-2020,36.79
ICICI Pru Large Cap Fund Reg (G),12-06-2020,37.02
ICICI Pru Large Cap Fund Reg (G),15-06-2020,36.45
ICICI Pru Large Cap Fund Reg (G),16-06-2020,36.77
ICICI Pru Large Cap Fund Reg (G),17-06-2020,36.83
ICICI Pru Large Cap Fund Reg (G),18-06-2020,37.41
ICICI Pru Large Cap Fund Reg (G),19-06-2020,37.86
ICICI Pru Large Cap Fund Reg (G),22-06-2020,38.15
ICICI Pru Large Cap Fund Reg (G),23-06-2020,38.75
ICICI Pru Large Cap Fund Reg (G),24-06-2020,38.07
ICICI Pru Large Cap Fund Reg (G),25-06-2020,37.98
ICICI Pru Large Cap Fund Reg (G),26-06-2020,38.37
ICICI Pru Large Cap Fund Reg (G),29-06-2020,38.06
ICICI Pru Large Cap Fund Reg (G),30-06-2020,38.07
ICICI Pru Large Cap Fund Reg (G),01-07-2020,38.39
ICICI Pru Large Cap Fund Reg (G),02-07-2020,38.8
ICICI Pru Large Cap Fund Reg (G),03-07-2020,39.03
ICICI Pru Large Cap Fund Reg (G),06-07-2020,39.52
ICICI Pru Large Cap Fund Reg (G),07-07-2020,39.62
ICICI Pru Large Cap Fund Reg (G),08-07-2020,39.27
ICICI Pru Large Cap Fund Reg (G),09-07-2020,39.6
ICICI Pru Large Cap Fund Reg (G),10-07-2020,39.43
ICICI Pru Large Cap Fund Reg (G),13-07-2020,39.58
ICICI Pru Large Cap Fund Reg (G),14-07-2020,38.9
ICICI Pru Large Cap Fund Reg (G),15-07-2020,38.95
ICICI Pru Large Cap Fund Reg (G),16-07-2020,39.35
ICICI Pru Large Cap Fund Reg (G),17-07-2020,39.92
ICICI Pru Large Cap Fund Reg (G),20-07-2020,40.27
ICICI Pru Large Cap Fund Reg (G),21-07-2020,40.8
ICICI Pru Large Cap Fund Reg (G),22-07-2020,40.73
ICICI Pru Large Cap Fund Reg (G),23-07-2020,41
ICICI Pru Large Cap Fund Reg (G),24-07-2020,40.77
ICICI Pru Large Cap Fund Reg (G),27-07-2020,40.51
ICICI Pru Large Cap Fund Reg (G),28-07-2020,40.97
ICICI Pru Large Cap Fund Reg (G),29-07-2020,40.7
ICICI Pru Large Cap Fund Reg (G),30-07-2020,40.39
ICICI Pru Large Cap Fund Reg (G),31-07-2020,40.39
ICICI Pru Large Cap Fund Reg (G),03-08-2020,39.9
ICICI Pru Large Cap Fund Reg (G),04-08-2020,40.42
ICICI Pru Large Cap Fund Reg (G),05-08-2020,40.58
ICICI Pru Large Cap Fund Reg (G),06-08-2020,40.9
ICICI Pru Large Cap Fund Reg (G),07-08-2020,40.89
ICICI Pru Large Cap Fund Reg (G),10-08-2020,41.12
ICICI Pru Large Cap Fund Reg (G),11-08-2020,41.3
ICICI Pru Large Cap Fund Reg (G),12-08-2020,41.4
ICICI Pru Large Cap Fund Reg (G),13-08-2020,41.59
ICICI Pru Large Cap Fund Reg (G),14-08-2020,41.11
ICICI Pru Large Cap Fund Reg (G),17-08-2020,41.48
ICICI Pru Large Cap Fund Reg (G),18-08-2020,41.97
ICICI Pru Large Cap Fund Reg (G),19-08-2020,42.1
ICICI Pru Large Cap Fund Reg (G),20-08-2020,41.88
ICICI Pru Large Cap Fund Reg (G),21-08-2020,42.06
ICICI Pru Large Cap Fund Reg (G),24-08-2020,42.28
ICICI Pru Large Cap Fund Reg (G),25-08-2020,42.31
ICICI Pru Large Cap Fund Reg (G),26-08-2020,42.48
ICICI Pru Large Cap Fund Reg (G),27-08-2020,42.48
ICICI Pru Large Cap Fund Reg (G),28-08-2020,42.82
ICICI Pru Large Cap Fund Reg (G),31-08-2020,41.8
ICICI Pru Large Cap Fund Reg (G),01-09-2020,42.16
ICICI Pru Large Cap Fund Reg (G),02-09-2020,42.44
ICICI Pru Large Cap Fund Reg (G),03-09-2020,42.46
ICICI Pru Large Cap Fund Reg (G),04-09-2020,41.7
ICICI Pru Large Cap Fund Reg (G),07-09-2020,41.7
ICICI Pru Large Cap Fund Reg (G),08-09-2020,41.48
ICICI Pru Large Cap Fund Reg (G),09-09-2020,41.26
ICICI Pru Large Cap Fund Reg (G),10-09-2020,41.74
ICICI Pru Large Cap Fund Reg (G),11-09-2020,41.8
ICICI Pru Large Cap Fund Reg (G),14-09-2020,41.71
ICICI Pru Large Cap Fund Reg (G),15-09-2020,42.02
ICICI Pru Large Cap Fund Reg (G),16-09-2020,42.25
ICICI Pru Large Cap Fund Reg (G),17-09-2020,41.98
ICICI Pru Large Cap Fund Reg (G),18-09-2020,42
ICICI Pru Large Cap Fund Reg (G),21-09-2020,40.94
ICICI Pru Large Cap Fund Reg (G),22-09-2020,40.55
ICICI Pru Large Cap Fund Reg (G),23-09-2020,40.43
ICICI Pru Large Cap Fund Reg (G),24-09-2020,39.28
ICICI Pru Large Cap Fund Reg (G),25-09-2020,40.25
ICICI Pru Large Cap Fund Reg (G),28-09-2020,40.97
ICICI Pru Large Cap Fund Reg (G),29-09-2020,40.86
ICICI Pru Large Cap Fund Reg (G),30-09-2020,40.83
ICICI Pru Large Cap Fund Reg (G),01-10-2020,41.36
ICICI Pru Large Cap Fund Reg (G),05-10-2020,41.56
ICICI Pru Large Cap Fund Reg (G),06-10-2020,41.96
ICICI Pru Large Cap Fund Reg (G),07-10-2020,42.06
ICICI Pru Large Cap Fund Reg (G),08-10-2020,42.37
ICICI Pru Large Cap Fund Reg (G),09-10-2020,42.71
ICICI Pru Large Cap Fund Reg (G),12-10-2020,42.55
ICICI Pru Large Cap Fund Reg (G),13-10-2020,42.48
ICICI Pru Large Cap Fund Reg (G),14-10-2020,42.52
ICICI Pru Large Cap Fund Reg (G),15-10-2020,41.59
ICICI Pru Large Cap Fund Reg (G),16-10-2020,41.98
ICICI Pru Large Cap Fund Reg (G),19-10-2020,42.44
ICICI Pru Large Cap Fund Reg (G),20-10-2020,42.59
ICICI Pru Large Cap Fund Reg (G),21-10-2020,42.83
ICICI Pru Large Cap Fund Reg (G),22-10-2020,42.77
ICICI Pru Large Cap Fund Reg (G),23-10-2020,42.94
ICICI Pru Large Cap Fund Reg (G),26-10-2020,42.33
ICICI Pru Large Cap Fund Reg (G),27-10-2020,42.64
ICICI Pru Large Cap Fund Reg (G),28-10-2020,42.2
ICICI Pru Large Cap Fund Reg (G),29-10-2020,41.98
ICICI Pru Large Cap Fund Reg (G),30-10-2020,41.9
ICICI Pru Large Cap Fund Reg (G),02-11-2020,42.24
ICICI Pru Large Cap Fund Reg (G),03-11-2020,42.77
ICICI Pru Large Cap Fund Reg (G),04-11-2020,42.98
ICICI Pru Large Cap Fund Reg (G),05-11-2020,43.75
ICICI Pru Large Cap Fund Reg (G),06-11-2020,44.07
ICICI Pru Large Cap Fund Reg (G),09-11-2020,44.94
ICICI Pru Large Cap Fund Reg (G),10-11-2020,45.53
ICICI Pru Large Cap Fund Reg (G),11-11-2020,46.14
ICICI Pru Large Cap Fund Reg (G),12-11-2020,45.99
ICICI Pru Large Cap Fund Reg (G),13-11-2020,46.09
ICICI Pru Large Cap Fund Reg (G),17-11-2020,46.61
ICICI Pru Large Cap Fund Reg (G),18-11-2020,46.79
ICICI Pru Large Cap Fund Reg (G),19-11-2020,46.18
ICICI Pru Large Cap Fund Reg (G),20-11-2020,46.46
ICICI Pru Large Cap Fund Reg (G),23-11-2020,46.6
ICICI Pru Large Cap Fund Reg (G),24-11-2020,47.07
ICICI Pru Large Cap Fund Reg (G),25-11-2020,46.4
ICICI Pru Large Cap Fund Reg (G),26-11-2020,46.75
ICICI Pru Large Cap Fund Reg (G),27-11-2020,46.65
ICICI Pru Large Cap Fund Reg (G),01-12-2020,47.38
ICICI Pru Large Cap Fund Reg (G),02-12-2020,47.47
ICICI Pru Large Cap Fund Reg (G),03-12-2020,47.65
ICICI Pru Large Cap Fund Reg (G),04-12-2020,48.21
ICICI Pru Large Cap Fund Reg (G),07-12-2020,48.63
ICICI Pru Large Cap Fund Reg (G),08-12-2020,48.73
ICICI Pru Large Cap Fund Reg (G),09-12-2020,49.11
ICICI Pru Large Cap Fund Reg (G),10-12-2020,48.9
ICICI Pru Large Cap Fund Reg (G),11-12-2020,49.05
ICICI Pru Large Cap Fund Reg (G),14-12-2020,49.3
ICICI Pru Large Cap Fund Reg (G),15-12-2020,49.24
ICICI Pru Large Cap Fund Reg (G),16-12-2020,49.56
ICICI Pru Large Cap Fund Reg (G),17-12-2020,49.56
ICICI Pru Large Cap Fund Reg (G),18-12-2020,49.66
ICICI Pru Large Cap Fund Reg (G),21-12-2020,47.95
ICICI Pru Large Cap Fund Reg (G),22-12-2020,48.5
ICICI Pru Large Cap Fund Reg (G),23-12-2020,49.09
ICICI Pru Large Cap Fund Reg (G),24-12-2020,49.6
ICICI Pru Large Cap Fund Reg (G),28-12-2020,50.06
ICICI Pru Large Cap Fund Reg (G),29-12-2020,50.22
ICICI Pru Large Cap Fund Reg (G),30-12-2020,50.35
ICICI Pru Large Cap Fund Reg (G),31-12-2020,50.49
ICICI Pru Large Cap Fund Reg (G),01-01-2021,50.58
ICICI Pru Large Cap Fund Reg (G),04-01-2021,51.19
ICICI Pru Large Cap Fund Reg (G),05-01-2021,51.47
ICICI Pru Large Cap Fund Reg (G),06-01-2021,51.47
ICICI Pru Large Cap Fund Reg (G),07-01-2021,51.68
ICICI Pru Large Cap Fund Reg (G),08-01-2021,52.39
ICICI Pru Large Cap Fund Reg (G),11-01-2021,52.82
ICICI Pru Large Cap Fund Reg (G),12-01-2021,53.21
ICICI Pru Large Cap Fund Reg (G),13-01-2021,53.35
ICICI Pru Large Cap Fund Reg (G),14-01-2021,53.3
ICICI Pru Large Cap Fund Reg (G),15-01-2021,52.74
ICICI Pru Large Cap Fund Reg (G),18-01-2021,51.97
ICICI Pru Large Cap Fund Reg (G),19-01-2021,52.74
ICICI Pru Large Cap Fund Reg (G),20-01-2021,53.06
ICICI Pru Large Cap Fund Reg (G),21-01-2021,52.66
ICICI Pru Large Cap Fund Reg (G),22-01-2021,51.93
ICICI Pru Large Cap Fund Reg (G),25-01-2021,51.66
ICICI Pru Large Cap Fund Reg (G),27-01-2021,50.81
ICICI Pru Large Cap Fund Reg (G),28-01-2021,50.52
ICICI Pru Large Cap Fund Reg (G),29-01-2021,49.97
ICICI Pru Large Cap Fund Reg (G),01-02-2021,52.28
ICICI Pru Large Cap Fund Reg (G),02-02-2021,53.6
ICICI Pru Large Cap Fund Reg (G),03-02-2021,54.17
ICICI Pru Large Cap Fund Reg (G),04-02-2021,54.54
ICICI Pru Large Cap Fund Reg (G),05-02-2021,54.25
ICICI Pru Large Cap Fund Reg (G),08-02-2021,55.05
ICICI Pru Large Cap Fund Reg (G),09-02-2021,55.17
ICICI Pru Large Cap Fund Reg (G),10-02-2021,55.06
ICICI Pru Large Cap Fund Reg (G),11-02-2021,55.25
ICICI Pru Large Cap Fund Reg (G),12-02-2021,55.24
ICICI Pru Large Cap Fund Reg (G),15-02-2021,55.87
ICICI Pru Large Cap Fund Reg (G),16-02-2021,55.88
ICICI Pru Large Cap Fund Reg (G),17-02-2021,55.7
ICICI Pru Large Cap Fund Reg (G),18-02-2021,55.57
ICICI Pru Large Cap Fund Reg (G),19-02-2021,54.87
ICICI Pru Large Cap Fund Reg (G),22-02-2021,53.81
ICICI Pru Large Cap Fund Reg (G),23-02-2021,54.09
ICICI Pru Large Cap Fund Reg (G),24-02-2021,55.06
ICICI Pru Large Cap Fund Reg (G),25-02-2021,55.44
ICICI Pru Large Cap Fund Reg (G),26-02-2021,53.66
ICICI Pru Large Cap Fund Reg (G),01-03-2021,54.31
ICICI Pru Large Cap Fund Reg (G),02-03-2021,54.95
ICICI Pru Large Cap Fund Reg (G),03-03-2021,56.02
ICICI Pru Large Cap Fund Reg (G),04-03-2021,55.44
ICICI Pru Large Cap Fund Reg (G),05-03-2021,54.96
ICICI Pru Large Cap Fund Reg (G),08-03-2021,55.12
ICICI Pru Large Cap Fund Reg (G),09-03-2021,55.44
ICICI Pru Large Cap Fund Reg (G),10-03-2021,55.7
ICICI Pru Large Cap Fund Reg (G),12-03-2021,55.18
ICICI Pru Large Cap Fund Reg (G),15-03-2021,54.92
ICICI Pru Large Cap Fund Reg (G),16-03-2021,54.8
ICICI Pru Large Cap Fund Reg (G),17-03-2021,54.03
ICICI Pru Large Cap Fund Reg (G),18-03-2021,53.48
ICICI Pru Large Cap Fund Reg (G),19-03-2021,54.02
ICICI Pru Large Cap Fund Reg (G),22-03-2021,53.94
ICICI Pru Large Cap Fund Reg (G),23-03-2021,54.25
ICICI Pru Large Cap Fund Reg (G),24-03-2021,53.25
ICICI Pru Large Cap Fund Reg (G),25-03-2021,52.49
ICICI Pru Large Cap Fund Reg (G),26-03-2021,53.14
ICICI Pru Large Cap Fund Reg (G),30-03-2021,54.08
ICICI Pru Large Cap Fund Reg (G),31-03-2021,53.63
ICICI Pru Large Cap Fund Reg (G),01-04-2021,54.31
ICICI Pru Large Cap Fund Reg (G),05-04-2021,53.49
ICICI Pru Large Cap Fund Reg (G),06-04-2021,53.43
ICICI Pru Large Cap Fund Reg (G),07-04-2021,53.98
ICICI Pru Large Cap Fund Reg (G),08-04-2021,54.1
ICICI Pru Large Cap Fund Reg (G),09-04-2021,53.91
ICICI Pru Large Cap Fund Reg (G),12-04-2021,51.96
ICICI Pru Large Cap Fund Reg (G),13-04-2021,52.77
ICICI Pru Large Cap Fund Reg (G),15-04-2021,53.06
ICICI Pru Large Cap Fund Reg (G),16-04-2021,53.24
ICICI Pru Large Cap Fund Reg (G),19-04-2021,52.36
ICICI Pru Large Cap Fund Reg (G),20-04-2021,52.15
ICICI Pru Large Cap Fund Reg (G),22-04-2021,52.56
ICICI Pru Large Cap Fund Reg (G),23-04-2021,52.4
ICICI Pru Large Cap Fund Reg (G),26-04-2021,53.01
ICICI Pru Large Cap Fund Reg (G),27-04-2021,53.58
ICICI Pru Large Cap Fund Reg (G),28-04-2021,54.39
ICICI Pru Large Cap Fund Reg (G),29-04-2021,54.41
ICICI Pru Large Cap Fund Reg (G),30-04-2021,53.77
ICICI Pru Large Cap Fund Reg (G),03-05-2021,53.85
ICICI Pru Large Cap Fund Reg (G),04-05-2021,53.44
ICICI Pru Large Cap Fund Reg (G),05-05-2021,53.94
ICICI Pru Large Cap Fund Reg (G),06-05-2021,54.33
ICICI Pru Large Cap Fund Reg (G),07-05-2021,54.69
ICICI Pru Large Cap Fund Reg (G),10-05-2021,55.15
ICICI Pru Large Cap Fund Reg (G),11-05-2021,55.04
ICICI Pru Large Cap Fund Reg (G),12-05-2021,54.5
ICICI Pru Large Cap Fund Reg (G),14-05-2021,54.26
ICICI Pru Large Cap Fund Reg (G),17-05-2021,54.97
ICICI Pru Large Cap Fund Reg (G),18-05-2021,55.58
ICICI Pru Large Cap Fund Reg (G),19-05-2021,55.39
ICICI Pru Large Cap Fund Reg (G),20-05-2021,54.94
ICICI Pru Large Cap Fund Reg (G),21-05-2021,55.81
ICICI Pru Large Cap Fund Reg (G),24-05-2021,55.99
ICICI Pru Large Cap Fund Reg (G),25-05-2021,56.04
ICICI Pru Large Cap Fund Reg (G),26-05-2021,56.32
ICICI Pru Large Cap Fund Reg (G),27-05-2021,56.4
ICICI Pru Large Cap Fund Reg (G),28-05-2021,56.51
ICICI Pru Large Cap Fund Reg (G),31-05-2021,57.08
ICICI Pru Large Cap Fund Reg (G),01-06-2021,56.9
ICICI Pru Large Cap Fund Reg (G),02-06-2021,56.93
ICICI Pru Large Cap Fund Reg (G),03-06-2021,57.38
ICICI Pru Large Cap Fund Reg (G),04-06-2021,57.39
ICICI Pru Large Cap Fund Reg (G),07-06-2021,57.8
ICICI Pru Large Cap Fund Reg (G),08-06-2021,57.83
ICICI Pru Large Cap Fund Reg (G),09-06-2021,57.48
ICICI Pru Large Cap Fund Reg (G),10-06-2021,57.8
ICICI Pru Large Cap Fund Reg (G),11-06-2021,57.88
ICICI Pru Large Cap Fund Reg (G),14-06-2021,57.95
ICICI Pru Large Cap Fund Reg (G),15-06-2021,58.22
ICICI Pru Large Cap Fund Reg (G),16-06-2021,57.85
ICICI Pru Large Cap Fund Reg (G),17-06-2021,57.5
ICICI Pru Large Cap Fund Reg (G),18-06-2021,57.39
ICICI Pru Large Cap Fund Reg (G),21-06-2021,57.58
ICICI Pru Large Cap Fund Reg (G),22-06-2021,57.8
ICICI Pru Large Cap Fund Reg (G),23-06-2021,57.48
ICICI Pru Large Cap Fund Reg (G),24-06-2021,57.82
ICICI Pru Large Cap Fund Reg (G),25-06-2021,58.32
ICICI Pru Large Cap Fund Reg (G),28-06-2021,58.29
ICICI Pru Large Cap Fund Reg (G),29-06-2021,57.94
ICICI Pru Large Cap Fund Reg (G),30-06-2021,57.88
ICICI Pru Large Cap Fund Reg (G),01-07-2021,57.75
ICICI Pru Large Cap Fund Reg (G),02-07-2021,57.87
ICICI Pru Large Cap Fund Reg (G),05-07-2021,58.28
ICICI Pru Large Cap Fund Reg (G),06-07-2021,58.24
ICICI Pru Large Cap Fund Reg (G),07-07-2021,58.42
ICICI Pru Large Cap Fund Reg (G),08-07-2021,57.93
ICICI Pru Large Cap Fund Reg (G),09-07-2021,57.88
ICICI Pru Large Cap Fund Reg (G),12-07-2021,57.88
ICICI Pru Large Cap Fund Reg (G),13-07-2021,58.4
ICICI Pru Large Cap Fund Reg (G),14-07-2021,58.64
ICICI Pru Large Cap Fund Reg (G),15-07-2021,58.95
ICICI Pru Large Cap Fund Reg (G),16-07-2021,59
ICICI Pru Large Cap Fund Reg (G),19-07-2021,58.39
ICICI Pru Large Cap Fund Reg (G),20-07-2021,57.74
ICICI Pru Large Cap Fund Reg (G),22-07-2021,58.59
ICICI Pru Large Cap Fund Reg (G),23-07-2021,58.81
ICICI Pru Large Cap Fund Reg (G),26-07-2021,58.8
ICICI Pru Large Cap Fund Reg (G),27-07-2021,58.62
ICICI Pru Large Cap Fund Reg (G),28-07-2021,58.66
ICICI Pru Large Cap Fund Reg (G),29-07-2021,58.89
ICICI Pru Large Cap Fund Reg (G),30-07-2021,59.02
